hrc_core_z,mortality_probability,ci_low,ci_high,database
1.50837400763488,0.0601249546781729,0.050441070911222,0.0715279448461715,MIMIC-IV
1.53546972762339,0.0599597912614435,0.0502662290789675,0.0713822021739742,MIMIC-IV
1.5625654476119,0.059794077957847,0.0500905943520531,0.0712363401938035,MIMIC-IV
1.58966116760041,0.0596278287607051,0.0499140135647127,0.0710906079165312,MIMIC-IV
1.61675688758892,0.0594610575983049,0.0497363294099142,0.0709452613985326,MIMIC-IV
1.64385260757743,0.0592937783328053,0.0495573811415659,0.0708005628808262,MIMIC-IV
1.67094832756594,0.0591260047591647,0.0493770053007758,0.0706567799062948,MIMIC-IV
1.69804404755445,0.0589577506040904,0.0491950364673677,0.0705141844138253,MIMIC-IV
1.72513976754296,0.0587890295250099,0.0490113080369429,0.0703730518091171,MIMIC-IV
1.75223548753148,0.0586198551090628,0.0488256530227996,0.07023366001288,MIMIC-IV
1.77933120751999,0.0584502408721154,0.0486379048810012,0.0700962884881713,MIMIC-IV
1.8064269275085,0.058280200257796,0.048447898355824,0.0699612172496721,MIMIC-IV
1.83352264749701,0.0581097466365518,0.0482554703417506,0.0698287258587718,MIMIC-IV
1.86061836748552,0.0579388933047274,0.0480604607571221,0.0696990924093774,MIMIC-IV
1.88771408747403,0.0577676534836642,0.0478627134235576,0.0695725925103713,MIMIC-IV
1.91480980746254,0.0575960403188215,0.0476620769443184,0.0694494982715682,MIMIC-IV
1.94190552745105,0.0574240668789183,0.0474584055739751,0.0693300773008389,MIMIC-IV
1.96900124743956,0.0572517461550969,0.0472515600710592,0.0692145917207475,MIMIC-IV
1.99609696742807,0.057079091060107,0.0470414085248771,0.069103297213547,MIMIC-IV
2.02319268741658,0.0569061144275108,0.0468278271473633,0.0689964421036772,MIMIC-IV
2.05028840740509,0.0567328290109099,0.0466107010207741,0.0688942664869881,MIMIC-IV
